doi,server,version,category,publiStatus,date,author_corresponding_institution,titleLength,abstractLength,numberAuthors,cit1year
10.1101/2020.03.26.009563,biorxiv,1,neuroscience,year1,2020-03-26,State Research Institute Centre for Innovative Medicine,159,1404,7,8.0
10.1101/2020.03.26.010330,biorxiv,1,genetics,year1,2020-03-26,"Computational Biology Department, Carnegie Mellon University",110,1291,8,2.0
10.1101/2020.03.29.002857,biorxiv,1,neuroscience,year1,2020-03-29,Purdue University,80,1175,13,2.0
10.1101/2020.03.29.014720,biorxiv,1,neuroscience,year1,2020-03-30,The University of Alabama at Birmingham,82,1079,11,6.0
10.1101/2020.03.30.015297,biorxiv,1,neuroscience,year2,2020-03-31,Tokyo Metropolitan Institute of Medical Science,104,1537,13,1.0
10.1101/2020.03.30.015727,biorxiv,1,neuroscience,year1,2020-03-31,"German Center for Neurodegenerative Diseases Munich; Munich Cluster of Systems Neurology (SyNergy), Munich, Germany",96,1446,6,2.0
10.1101/2020.03.31.018820,biorxiv,1,neuroscience,NP,2020-04-02,"Allen Institute for Brain Science, Seattle WA, USA",123,1728,47,
10.1101/2020.04.02.022749,biorxiv,1,neuroscience,year1,2020-04-03,Yale,108,851,6,3.0
10.1101/2020.04.03.015966,biorxiv,1,biophysics,year1,2020-04-04,University of Waterloo,76,2731,4,2.0
10.1101/2020.04.03.022590,biorxiv,1,neuroscience,NP,2020-04-04,Radboud University Medical Center,104,1123,16,
10.1101/2020.04.04.025825,biorxiv,1,neuroscience,year1,2020-04-05,"University of California, San Francisco",83,1195,17,50.0
10.1101/2020.04.05.026674,biorxiv,1,neuroscience,year1,2020-04-06,Barrington High School,145,1293,1,0.0
10.1101/2020.04.06.20052332,medrxiv,1,genetic and genomic medicine,year1,2020-04-08,"Litwin-Zucker Center for Alzheimer\'s Disease, The Feinstein Institutes for Medical Research, Manhasset, New York; Division of Geriatric Psychiatry, Zucker Hill",90,1049,10,3.0
10.1101/2020.04.06.20055517,medrxiv,1,genetic and genomic medicine,year1,2020-04-11,The University of Edinburgh,76,1171,15,0.0
10.1101/2020.04.07.027292,biorxiv,1,neuroscience,year1,2020-04-08,"Institute of Biomedicine, University of Eastern Finland, Kuopio, Finland",120,1859,23,0.0
10.1101/2020.04.07.029249,biorxiv,1,neuroscience,year1,2020-04-08,University of Zaragoza,69,1339,2,2.0
10.1101/2020.04.07.029553,biorxiv,1,neuroscience,NP,2020-04-07,"University of California, San Diego",169,1949,10,
10.1101/2020.04.07.20056614,medrxiv,1,neurology,year1,2020-04-10,University of Pennsylvania,141,1962,10,2.0
10.1101/2020.04.07.20056705,medrxiv,1,public and global health,year1,2020-04-11,University of Kansas Medical Center,93,1086,13,0.0
10.1101/2020.04.08.031377,biorxiv,1,animal behavior and cognition,year1,2020-04-09,"Grastyán Translational Research Center, University of Pécs & Gedeon Richter Plc., 6 Ifjúság út, H-7624, Pécs, Hungary",85,1666,6,2.0
10.1101/2020.04.08.031567,biorxiv,1,neuroscience,NP,2020-04-09,"Institute of Biomedicine, University of Eastern Finland, Kuopio, Finland",106,1441,15,
10.1101/2020.04.09.035048,biorxiv,1,neuroscience,year1,2020-04-10,Monash University,119,1499,2,1.0
10.1101/2020.04.10.036202,biorxiv,1,neuroscience,year2,2020-04-13,McGill University,156,2439,7,4.0
10.1101/2020.04.12.036392,biorxiv,1,neuroscience,year2,2020-04-13,"Center for Neurodegeneration and Regeneration, Zilkha Neurogenetic Institute and Department of Physiology and Biophysics, Keck School of Medicine, University of",99,1336,15,7.0
10.1101/2020.04.13.035386,biorxiv,1,neuroscience,NP,2020-04-13,UK-DRI UCL,63,955,11,
10.1101/2020.04.13.039123,biorxiv,1,systems biology,year2,2020-04-13,Indian Institute of Science Education and Research (IISER) Bhopal,108,1644,2,2.0
10.1101/2020.04.13.040105,biorxiv,1,pharmacology and toxicology,NP,2020-04-14,Universiti Sains Malaysia,104,873,5,
10.1101/2020.04.13.040170,biorxiv,1,pharmacology and toxicology,NP,2020-04-14,Universiti Sains Malaysia,115,996,4,
10.1101/2020.04.13.20064006,medrxiv,1,genetic and genomic medicine,year1,2020-04-17,Yale University,122,1564,11,4.0
10.1101/2020.04.14.041863,biorxiv,1,neuroscience,year1,2020-04-16,National Institute on Aging,127,1157,9,8.0
10.1101/2020.04.15.039842,biorxiv,1,neuroscience,year2,2020-04-17,University of Houston,78,1559,9,1.0
10.1101/2020.04.15.041376,biorxiv,1,neuroscience,year1,2020-04-17,Mayo Clinic,78,1498,15,10.0
10.1101/2020.04.15.042143,biorxiv,1,neuroscience,NP,2020-04-17,National Chemical Laboratory,115,1787,2,
10.1101/2020.04.15.043380,biorxiv,1,genetics,NP,2020-04-17,University of Bristol,91,1983,8,
10.1101/2020.04.15.20066647,medrxiv,1,neurology,year2,2020-04-18,Emory University,92,1688,16,1.0
10.1101/2020.04.16.001255,biorxiv,1,neuroscience,year1,2020-04-18,"Department of Molecular Biochemistry, Cell Signalling, Ruhr-University Bochum, Bochum, Germany",129,1518,13,2.0
10.1101/2020.04.17.046441,biorxiv,1,neuroscience,year1,2020-04-18,"Department of Neurodegenerative Disease, Queen Square Institute of Neurology, UCL, London, UK",105,1216,14,0.0
10.1101/2020.04.19.049395,biorxiv,1,neuroscience,year2+,2020-04-20,Yale University,108,1264,15,0.0
10.1101/2020.04.19.20064881,medrxiv,1,radiology and imaging,NP,2020-04-23,Karolinska Institutet,85,1821,10,
10.1101/2020.04.20.050815,biorxiv,1,neuroscience,year1,2020-04-20,University of Adelaide,158,1749,5,5.0
10.1101/2020.04.20.051193,biorxiv,1,biochemistry,NP,2020-04-23,CSIR-Indian Institute of Chemical Biology,72,1380,6,
10.1101/2020.04.20.051904,biorxiv,1,neuroscience,year1,2020-04-23,Colorado State University,89,2675,3,1.0
10.1101/2020.04.20.20072355,medrxiv,1,infectious diseases,year1,2020-04-24,University of Helsinki,115,6565,13,14.0
10.1101/2020.04.21.20073114,medrxiv,1,epidemiology,NP,2020-04-24,University of Glasgow,52,1944,9,
10.1101/2020.04.23.057505,biorxiv,1,biophysics,year2,2020-04-25,University of Michigan,91,1454,4,5.0
10.1101/2020.04.23.20077412,medrxiv,1,health informatics,year1,2020-04-29,"Industrial Engineering, Arizona State University, Tempe, AZ",92,1835,7,0.0
10.1101/2020.04.24.060558,biorxiv,1,neuroscience,year2,2020-04-25,"University of California, San Francisco",105,1066,11,6.0
10.1101/2020.04.24.20074195,medrxiv,1,health informatics,year1,2020-04-28,Arizona State University,78,1480,7,0.0
10.1101/2020.04.25.060269,biorxiv,1,biophysics,NP,2020-04-27,Forschungszentrum Juelich,147,1282,6,
10.1101/2020.04.26.062950,biorxiv,1,neuroscience,year1,2020-04-28,University of Strathclyde,106,2236,3,2.0
10.1101/2020.04.27.059600,biorxiv,1,neuroscience,NP,2020-04-28,Cardiff University,165,1781,14,
10.1101/2020.04.27.062729,biorxiv,1,neuroscience,NP,2020-04-29,Tokyo Metropolitan Institute of Medical Science,63,1695,8,
10.1101/2020.04.27.063107,biorxiv,1,pharmacology and toxicology,NP,2020-04-28,Universiti Sains Malaysia,111,1013,8,
10.1101/2020.04.27.064626,biorxiv,1,animal behavior and cognition,year1,2020-04-29,The University of Texas MD Anderson Cancer Center,104,1403,6,5.0
10.1101/2020.04.27.064634,biorxiv,1,neuroscience,NP,2020-04-28,"Department of Medical and Molecular Genetics and Stark Neurosciences Research Institute, Indiana University School of Medicine, Indiana University, USA",72,1961,4,
10.1101/2020.04.27.20081406,medrxiv,1,epidemiology,NP,2020-05-01,Chalmers University of Technology,131,1336,2,
10.1101/2020.04.28.061184,biorxiv,1,neuroscience,NP,2020-04-28,University of Oslo,86,1832,15,
10.1101/2020.04.28.066340,biorxiv,1,pharmacology and toxicology,year1,2020-04-30,University of Illinois,81,1193,1,1.0
10.1101/2020.04.28.067066,biorxiv,1,cell biology,year1,2020-04-30,University of Denver,126,1321,7,3.0
10.1101/2020.04.28.20083253,medrxiv,1,genetic and genomic medicine,year1,2020-04-30,"King\'s College London, Institute of Psychiatry, Psychology and Neuroscience",117,1943,9,7.0
10.1101/2020.04.29.067587,biorxiv,1,neuroscience,year1,2020-04-30,Cardiff University,174,1049,9,31.0
10.1101/2020.04.29.068015,biorxiv,1,pharmacology and toxicology,year1,2020-04-29,"EIP Pharma, Inc",233,2226,4,0.0
10.1101/2020.04.29.20084111,medrxiv,1,epidemiology,year1,2020-05-05,Massachusetts General Hospital and Harvard Medical School,63,3870,31,121.0
10.1101/2020.04.30.071100,biorxiv,1,cell biology,year1,2020-05-01,"University of Nevada, Reno",65,3257,8,7.0
10.1101/2020.05.01.062802,biorxiv,1,systems biology,year1,2020-05-05,Case Western Reserve Univesity,61,1141,6,3.0
10.1101/2020.05.01.071498,biorxiv,1,bioinformatics,NP,2020-05-03,University of Adelaide,94,1952,4,
10.1101/2020.05.01.072595,biorxiv,1,neuroscience,year1,2020-05-03,"Functional Neuroimaging Laboratory, Istituto Italiano di Tecnologia, Center for Neuroscience and Cognitive Systems @ UniTn, 38068, Rovereto, Italy",118,1897,13,3.0
10.1101/2020.05.01.20087627,medrxiv,1,neurology,NP,2020-05-06,Stevens Institute of Technology,99,1234,5,
10.1101/2020.05.03.074823,biorxiv,1,neuroscience,NP,2020-05-04,"University of California, San Francisco",132,1674,7,
10.1101/2020.05.03.075424,biorxiv,1,bioinformatics,year1,2020-05-05,The University of Adelaide,200,2150,5,4.0
10.1101/2020.05.04.075713,biorxiv,1,neuroscience,NP,2020-05-06,Research Institute Germans Trias i Pujol,98,2701,11,
10.1101/2020.05.04.076539,biorxiv,1,neuroscience,NP,2020-05-04,University of Adelaide,123,2001,3,
10.1101/2020.05.04.077040,biorxiv,1,neuroscience,year1,2020-05-05,Laval University,87,1744,5,1.0
10.1101/2020.05.04.077081,biorxiv,1,immunology,year1,2020-05-05,ETH Zurich,181,1083,8,5.0
10.1101/2020.05.04.20091140,medrxiv,1,epidemiology,year1,2020-05-08,QIMR Berghofer,131,1217,24,3.0
10.1101/2020.05.04.20091256,medrxiv,1,geriatric medicine,year1,2020-05-08,Shanghai Mental Health Center,96,1020,13,5.0
10.1101/2020.05.05.20091892,medrxiv,1,radiology and imaging,year1,2020-05-09,Vanderbilt University,98,1874,8,7.0
10.1101/2020.05.06.076745,biorxiv,1,neuroscience,NP,2020-05-08,"Douglas Mental Health Institute, McGill University, Montreal, Canada",152,1074,21,
10.1101/2020.05.06.081034,biorxiv,1,neuroscience,year2,2020-05-08,University of North Carolina at Chapel Hill,81,1453,5,5.0
10.1101/2020.05.07.082818,biorxiv,1,biophysics,year1,2020-05-08,University of Cambridge,48,1680,5,10.0
10.1101/2020.05.07.20093922,medrxiv,1,neurology,NP,2020-05-11,Coventry University,126,865,4,
10.1101/2020.05.07.20094110,medrxiv,1,genetic and genomic medicine,year2,2020-05-12,University College London,145,2443,10,3.0
10.1101/2020.05.07.20094409,medrxiv,1,genetic and genomic medicine,year1,2020-05-11,University of Exeter,76,872,7,104.0
10.1101/2020.05.08.082784,biorxiv,1,pathology,NP,2020-05-10,"Cajal Institute, CSIC",66,1339,5,
10.1101/2020.05.08.084228,biorxiv,1,biophysics,NP,2020-05-10,Huazhong University of Science and Technology,89,2076,2,
10.1101/2020.05.08.084293,biorxiv,1,neuroscience,NP,2020-05-10,"Institute of Automation, Chinese Academy of Sciences",124,3456,8,
10.1101/2020.05.08.085043,biorxiv,1,neuroscience,year1,2020-05-10,University of Florida,99,1409,5,0.0
10.1101/2020.05.09.085795,biorxiv,1,neuroscience,NP,2020-05-10,RIKEN Center for Brain Science,121,1232,15,
10.1101/2020.05.10.087346,biorxiv,1,neuroscience,year1,2020-05-11,Gladstone Institute of Neurological Disease,83,915,10,0.0
10.1101/2020.05.11.088153,biorxiv,1,biophysics,year1,2020-05-13,Institute for Research in Biomedicine,79,1050,4,2.0
10.1101/2020.05.11.088591,biorxiv,1,neuroscience,year2+,2020-05-13,Stanford University,138,1136,10,20.0
10.1101/2020.05.11.089383,biorxiv,1,neuroscience,year2,2020-05-13,Georgetown University,98,1275,4,1.0
10.1101/2020.05.12.089797,biorxiv,1,pharmacology and toxicology,year2,2020-05-14,Universiti Sains Malaysia,154,1715,5,2.0
10.1101/2020.05.12.090605,biorxiv,1,neuroscience,NP,2020-05-14,MIT,109,1610,11,
10.1101/2020.05.12.090688,biorxiv,1,neuroscience,year1,2020-05-14,Massachusetts Institute of Technology,95,2102,13,2.0
10.1101/2020.05.12.090811,biorxiv,1,neuroscience,NP,2020-05-13,VU University Amsterdam and VU University Medical Center,87,2263,6,
10.1101/2020.05.12.091405,biorxiv,1,neuroscience,year1,2020-05-14,Northwestern University,100,2135,7,2.0
10.1101/2020.05.13.093534,biorxiv,1,biophysics,year1,2020-05-15,University of Cambridge,119,1273,3,1.0
10.1101/2020.05.13.094714,biorxiv,1,genomics,year1,2020-05-14,"Department of Experimental and Clinical Pharmacology, Medical University of Warsaw, CEPT, Warsaw, Poland; Department of Internal Medicine II, Division of Cardio",135,2727,6,17.0
10.1101/2020.05.13.20100339,medrxiv,1,radiology and imaging,year1,2020-05-16,University of Bristol,98,2685,9,7.0
10.1101/2020.05.13.20100800,medrxiv,1,psychiatry and clinical psychology,year1,2020-05-16,University of Exeter,100,1646,6,5.0
10.1101/2020.05.14.095471,biorxiv,1,physiology,year1,2020-05-15,Juntendo University,115,1005,6,6.0
10.1101/2020.05.14.096396,biorxiv,1,neuroscience,year1,2020-05-16,University of Portsmouth,201,2253,9,5.0
10.1101/2020.05.14.096784,biorxiv,1,neuroscience,year1,2020-05-16,University of Cambridge,90,1037,4,3.0
10.1101/2020.05.14.096917,biorxiv,1,neuroscience,NP,2020-05-16,University of North Carolina at Chapel Hill,93,1356,14,
10.1101/2020.05.15.098749,biorxiv,1,neuroscience,year1,2020-05-16,Harvard Medical School,87,1599,12,26.0
10.1101/2020.05.16.093559,biorxiv,1,neuroscience,year1,2020-05-17,Karolinska Institute,82,1850,9,0.0
10.1101/2020.05.17.099465,biorxiv,1,biochemistry,year1,2020-05-19,Utrecht University,100,1635,2,3.0
10.1101/2020.05.17.100941,biorxiv,1,cell biology,year2+,2020-05-19,Shanghai Jiao Tong University,129,1981,5,5.0
10.1101/2020.05.18.101683,biorxiv,1,neuroscience,NP,2020-05-20,Universite libre de Bruxelles,117,1868,10,
10.1101/2020.05.18.103226,biorxiv,1,neuroscience,year1,2020-05-21,Lund University,72,1000,5,4.0
10.1101/2020.05.19.104216,biorxiv,1,neuroscience,NP,2020-05-22,"Department of Radiology & Imaging Sciences, IUSM, Indianapolis, IN, USA",46,1012,14,
10.1101/2020.05.19.105197,biorxiv,1,neuroscience,year1,2020-05-21,Emory School of Medicine,99,1270,8,12.0
10.1101/2020.05.19.105205,biorxiv,1,evolutionary biology,year1,2020-05-22,"Brigham & Women's Hospital, Harvard Medical School",112,2805,7,1.0
10.1101/2020.05.19.20098566,medrxiv,1,psychiatry and clinical psychology,year1,2020-05-22,"Dalhousie University, Halifax, Nova Scotia, Canada",99,1846,35,6.0
10.1101/2020.05.20.105064,biorxiv,1,molecular biology,year1,2020-05-21,Translational Genomics Research Institute,168,747,8,0.0
10.1101/2020.05.20.107284,biorxiv,1,neuroscience,NP,2020-05-23,Tokyo Metropolitan University,142,1876,6,
10.1101/2020.05.20.20106526,medrxiv,1,epidemiology,year1,2020-05-26,University of Leipzig,121,1518,45,4.0
10.1101/2020.05.22.106195,biorxiv,1,neuroscience,year1,2020-05-23,University of Wisconsin - Madison,128,2581,11,2.0
10.1101/2020.05.22.109017,biorxiv,1,pharmacology and toxicology,year1,2020-05-25,The Scripps Research Institute,92,1668,6,14.0
10.1101/2020.05.22.110023,biorxiv,1,neuroscience,year1,2020-05-26,DZNE and Technical University Munich,88,1130,12,8.0
10.1101/2020.05.23.112375,biorxiv,1,neuroscience,NP,2020-05-25,University of Bristol,54,1904,17,
10.1101/2020.05.24.20112284,medrxiv,1,neurology,year1,2020-05-25,University of Calgary,93,1712,6,24.0
10.1101/2020.05.25.114082,biorxiv,1,genomics,year1,2020-05-25,"University of California, San Diego",71,1259,9,15.0
10.1101/2020.05.25.114454,biorxiv,1,pharmacology and toxicology,year1,2020-05-25,Universite Laval,152,1616,9,4.0
10.1101/2020.05.26.116400,biorxiv,1,biophysics,year1,2020-05-28,"Department of Medical Biochemistry and Biophysics, Umea University, SE-90187 Umea, Sweden",145,1171,15,0.0
10.1101/2020.05.26.116525,biorxiv,1,neuroscience,year1,2020-06-01,National Research Council Canada,125,1558,9,0.0
10.1101/2020.05.26.117515,biorxiv,1,genetics,NP,2020-05-29,Emory University,137,3331,6,
10.1101/2020.05.26.20114215,medrxiv,1,neurology,NP,2020-05-28,Baker Heart and Diabetes Institute,145,1708,25,
10.1101/2020.05.27.119586,biorxiv,1,neuroscience,year1,2020-06-03,McGill University,109,2237,5,0.0
10.1101/2020.05.28.120485,biorxiv,1,bioinformatics,NP,2020-05-30,Universiti Sains Malaysia,108,1299,4,
10.1101/2020.05.28.121483,biorxiv,1,systems biology,year1,2020-05-31,Children's Hospital of Philadelphia,147,2445,3,1.0
10.1101/2020.05.28.122168,biorxiv,1,neuroscience,year1,2020-06-01,University of Colorado,140,2496,12,2.0
10.1101/2020.05.28.122234,biorxiv,1,genomics,year2+,2020-05-31,"Taub Institute for Research on Alzheimer's Disease and the Aging Brain, Columbia University",99,532,8,3.0
10.1101/2020.05.29.124537,biorxiv,1,biochemistry,NP,2020-05-30,UCLA,116,1085,9,
10.1101/2020.05.31.125633,biorxiv,1,genomics,year1,2020-06-01,"Luebeck Interdisciplinary Platform for Genome Analytics (LIGA), University of Luebeck; Dept of Psychology, University of Oslo, Oslo, Norway",102,1360,38,7.0
10.1101/2020.06.01.127993,biorxiv,1,biochemistry,NP,2020-06-01,Ronin,60,910,2,
10.1101/2020.06.02.129593,biorxiv,1,biophysics,year1,2020-06-02,Leiden University Medical Center,111,1211,5,5.0
10.1101/2020.06.02.130237,biorxiv,1,neuroscience,year1,2020-06-03,The Jackson Laboratory,112,1103,7,12.0
10.1101/2020.06.02.20119578,medrxiv,1,neurology,year1,2020-06-02,"Univ Montpellier, INSERM, CHU Montpellier, (LBPC-PPC), Montpellier, France",138,2048,18,1.0
10.1101/2020.06.02.20119891,medrxiv,1,neurology,year1,2020-06-02,"Vrije Universiteit Amsterdam, Amsterdam UMC; Tallinn University of Technology; North Estonia Medical Centre",52,1731,9,6.0
10.1101/2020.06.03.20121491,medrxiv,1,health informatics,year1,2020-06-05,University of Florida,145,1853,9,3.0
10.1101/2020.06.04.133645,biorxiv,1,bioinformatics,year1,2020-06-05,"University of Eastern Finland, A.I. Virtanen Institute for Molecular Sciences, Kuopio, Finland",95,1294,5,0.0
10.1101/2020.06.04.134726,biorxiv,1,neuroscience,NP,2020-06-05,the Pennsylvania State University,125,1276,7,
10.1101/2020.06.05.124891,biorxiv,1,genomics,year1,2020-06-08,"Avesthagen Limited, The Avestagenome Project International, AGENOME LLC",149,2402,11,0.0
10.1101/2020.06.05.136275,biorxiv,1,neuroscience,NP,2020-06-06,Cardiff University,95,1198,6,
10.1101/2020.06.05.136663,biorxiv,1,neuroscience,year1,2020-06-06,University College London,105,1650,5,3.0
10.1101/2020.06.05.136838,biorxiv,1,neuroscience,NP,2020-06-07,The Pennsylvania State University - College of Medicine,87,1645,5,
10.1101/2020.06.06.137745,biorxiv,1,cell biology,year1,2020-06-07,Northwest University,84,1610,9,0.0
10.1101/2020.06.08.20125641,medrxiv,1,genetic and genomic medicine,year1,2020-06-09,Baylor College of Medicine,109,1475,3,2.0
10.1101/2020.06.09.126748,biorxiv,1,neuroscience,year2+,2020-06-10,National Center of Neurology and Psychiatry,127,1379,1,0.0
10.1101/2020.06.09.141358,biorxiv,1,neuroscience,NP,2020-06-11,"Zhongshan Hospital, Fudan University",67,1708,20,
10.1101/2020.06.09.141598,biorxiv,1,neuroscience,year1,2020-06-09,"Neuroimmunology and Imaging Group, German Center for Neurodegenerative Diseases (DZNE), Bonn, Germany",62,979,16,10.0
10.1101/2020.06.09.141879,biorxiv,1,neuroscience,year1,2020-06-10,LMU Munich,71,1018,22,33.0
10.1101/2020.06.09.142695,biorxiv,1,neuroscience,year2,2020-06-11,University of Oxford,98,1074,6,2.0
